File,Timestamp,Component,Prob,Status,dB,OCSVMScore,TopFreq1,TopFreq2,TopFreq3
shuttle_20250730_150533_825.wav,2025-07-30T15:05:33,shuttle,1.0,Normal,87.9,0.0,799.2,906.1
shuttle_20250730_150534_834.wav,2025-07-30T15:05:34,shuttle,1.0,Normal,87.0,0.2,401.5,607.6,754.1
shuttle_20250730_150535_826.wav,2025-07-30T15:05:35,shuttle,1.0,Normal,86.7,0.1,770.9,899.0
shuttle_20250730_150536_833.wav,2025-07-30T15:05:36,shuttle,1.0,Normal,86.8,0.2,718.8,407.7,569.3
shuttle_20250730_150537_826.wav,2025-07-30T15:05:37,shuttle,1.0,Normal,87.6,0.0,803.4,687.3
shuttle_20250730_150538_811.wav,2025-07-30T15:05:38,shuttle,1.0,Normal,87.0,0.2,727.4,471.8,611.6
shuttle_20250730_150539_822.wav,2025-07-30T15:05:39,shuttle,1.0,Normal,86.6,0.2,771.7,635.0,899.5
shuttle_20250730_150540_818.wav,2025-07-30T15:05:40,shuttle,1.0,Normal,86.9,0.2,471.1,1077.2,619.5
shuttle_20250730_150541_827.wav,2025-07-30T15:05:41,shuttle,1.0,Anomaly,88.1,,750.9,859.4,1181.0
shuttle_20250730_150542_828.wav,2025-07-30T15:05:42,shuttle,1.0,Normal,87.0,0.2,804.6
shuttle_20250730_150543_842.wav,2025-07-30T15:05:43,shuttle,1.0,Normal,86.4,0.1,765.5,642.8,1106.1
shuttle_20250730_150544_834.wav,2025-07-30T15:05:44,shuttle,1.0,Normal,87.0,0.1,1136.3,1010.7,708.3
shuttle_20250730_150545_837.wav,2025-07-30T15:05:45,shuttle,1.0,Normal,88.0,0.0,772.1,1160.4
shuttle_20250730_150546_833.wav,2025-07-30T15:05:46,shuttle,1.0,Normal,86.9,0.1,784.4
shuttle_20250730_150547_827.wav,2025-07-30T15:05:47,shuttle,1.0,Normal,86.4,0.1,767.1,1047.2,640.7
shuttle_20250730_150548_828.wav,2025-07-30T15:05:48,shuttle,1.0,Normal,87.0,0.2,643.9,753.1,1121.6
shuttle_20250730_150549_825.wav,2025-07-30T15:05:49,shuttle,1.0,Normal,87.6,0.1,820.7,987.3,1176.8
shuttle_20250730_150550_834.wav,2025-07-30T15:05:50,shuttle,1.0,Normal,87.0,0.2,760.0,1181.5
shuttle_20250730_150551_825.wav,2025-07-30T15:05:51,shuttle,1.0,Normal,86.6,0.1,1114.4,765.1,643.1
shuttle_20250730_150552_816.wav,2025-07-30T15:05:52,shuttle,1.0,Normal,86.9,0.1,752.7,652.1,1127.5
shuttle_20250730_150553_826.wav,2025-07-30T15:05:53,shuttle,1.0,Normal,87.3,0.1,747.9,867.7
shuttle_20250730_150554_813.wav,2025-07-30T15:05:54,shuttle,1.0,Normal,86.9,0.2,755.6,1173.0,862.3
shuttle_20250730_150555_826.wav,2025-07-30T15:05:55,shuttle,1.0,Normal,86.6,0.0,1628.9,1123.9,933.1
shuttle_20250730_150556_812.wav,2025-07-30T15:05:56,shuttle,1.0,Normal,87.2,0.1,754.3
shuttle_20250730_150557_842.wav,2025-07-30T15:05:57,shuttle,1.0,Normal,87.4,0.1,787.9
shuttle_20250730_150558_830.wav,2025-07-30T15:05:58,shuttle,1.0,Normal,86.9,0.0,746.3,1187.5,856.4
shuttle_20250730_150559_842.wav,2025-07-30T15:05:59,shuttle,1.0,Normal,87.0,0.1,714.0,1629.8,1113.9
shuttle_20250730_150600_832.wav,2025-07-30T15:06:00,shuttle,1.0,Normal,87.4,0.1,761.6,640.7,1123.0
shuttle_20250730_150601_835.wav,2025-07-30T15:06:01,shuttle,1.0,Normal,87.3,0.1,796.5,686.1,409.5
shuttle_20250730_150602_833.wav,2025-07-30T15:06:02,shuttle,1.0,Normal,87.0,0.1,786.8,1591.0
shuttle_20250730_150603_823.wav,2025-07-30T15:06:03,shuttle,1.0,Normal,86.8,-0.0,427.6,707.5,1141.8
shuttle_20250730_150604_833.wav,2025-07-30T15:06:04,shuttle,1.0,Normal,87.1,0.0,898.6,772.2,1252.9
shuttle_20250730_150605_824.wav,2025-07-30T15:06:05,shuttle,1.0,Normal,86.7,0.2,810.3,401.1,584.5
shuttle_20250730_150606_830.wav,2025-07-30T15:06:06,shuttle,1.0,Normal,86.4,0.1,897.3,786.0,600.7
shuttle_20250730_150607_825.wav,2025-07-30T15:06:07,shuttle,1.0,Normal,86.9,0.1,710.8,577.3,446.6
shuttle_20250730_150608_816.wav,2025-07-30T15:06:08,shuttle,1.0,Normal,87.4,0.1,796.6,898.9
shuttle_20250730_150609_824.wav,2025-07-30T15:06:09,shuttle,1.0,Normal,86.8,0.1,472.2,721.3,589.7
shuttle_20250730_150610_812.wav,2025-07-30T15:06:10,shuttle,1.0,Normal,86.7,-0.0,772.6,897.7
shuttle_20250730_150611_822.wav,2025-07-30T15:06:11,shuttle,1.0,Normal,86.8,0.1,707.6,446.5,1064.6
shuttle_20250730_150612_832.wav,2025-07-30T15:06:12,shuttle,1.0,Normal,88.0,0.0,759.2,1161.3
shuttle_20250730_150613_836.wav,2025-07-30T15:06:13,shuttle,1.0,Normal,87.1,0.2,402.5,726.4,1160.2
shuttle_20250730_150614_830.wav,2025-07-30T15:06:14,shuttle,1.0,Normal,86.2,0.1,791.4,637.9,1619.7
shuttle_20250730_150615_841.wav,2025-07-30T15:06:15,shuttle,1.0,Normal,87.1,0.1,401.7,710.7,511.5
shuttle_20250730_150616_830.wav,2025-07-30T15:06:16,shuttle,1.0,Anomaly,88.2,,752.1,1174.1
shuttle_20250730_150617_821.wav,2025-07-30T15:06:17,shuttle,1.0,Normal,87.0,0.1,822.7,2293.2,710.3
shuttle_20250730_150618_827.wav,2025-07-30T15:06:18,shuttle,1.0,Normal,86.5,0.2,752.6,1194.2,641.3
shuttle_20250730_150619_825.wav,2025-07-30T15:06:19,shuttle,1.0,Normal,87.1,0.1,1134.5,656.8,1369.4
shuttle_20250730_150620_834.wav,2025-07-30T15:06:20,shuttle,1.0,Normal,87.9,0.0,1168.3,761.2
shuttle_20250730_150621_822.wav,2025-07-30T15:06:21,shuttle,1.0,Normal,86.8,0.2,786.9,1160.6,1026.0
shuttle_20250730_150622_813.wav,2025-07-30T15:06:22,shuttle,1.0,Normal,86.2,0.1,767.1,638.2,1059.8
shuttle_20250730_150623_821.wav,2025-07-30T15:06:23,shuttle,1.0,Normal,86.7,0.2,643.8,753.0,1134.4
shuttle_20250730_150624_814.wav,2025-07-30T15:06:24,shuttle,1.0,Normal,87.5,0.1,790.6,1160.1
shuttle_20250730_150625_824.wav,2025-07-30T15:06:25,shuttle,1.0,Normal,86.8,0.2,792.9,1163.3
shuttle_20250730_150626_818.wav,2025-07-30T15:06:26,shuttle,1.0,Normal,86.1,0.1,645.2,1122.0,767.6
shuttle_20250730_150627_837.wav,2025-07-30T15:06:27,shuttle,1.0,Normal,86.8,0.1,772.3,1127.8
shuttle_20250730_150628_834.wav,2025-07-30T15:06:28,shuttle,1.0,Normal,87.5,0.1,800.1,35.5
shuttle_20250730_150629_836.wav,2025-07-30T15:06:29,shuttle,1.0,Normal,86.8,0.2,755.6,862.1
shuttle_20250730_150630_829.wav,2025-07-30T15:06:30,shuttle,1.0,Normal,86.7,0.1,1630.1,926.0,698.6
shuttle_20250730_150631_837.wav,2025-07-30T15:06:31,shuttle,1.0,Normal,87.2,0.1,644.2,754.7,1122.4
shuttle_20250730_150632_830.wav,2025-07-30T15:06:32,shuttle,1.0,Normal,87.2,0.1,817.9
shuttle_20250730_150633_825.wav,2025-07-30T15:06:33,shuttle,1.0,Normal,86.8,0.1,756.0,1178.3,856.6
shuttle_20250730_150634_832.wav,2025-07-30T15:06:34,shuttle,1.0,Normal,86.8,0.1,712.5,477.9,1628.0
shuttle_20250730_150635_825.wav,2025-07-30T15:06:35,shuttle,1.0,Normal,87.2,0.1,768.4,657.0
shuttle_20250730_150636_833.wav,2025-07-30T15:06:36,shuttle,1.0,Normal,87.0,0.1,798.8,438.4,583.6
shuttle_20250730_150637_821.wav,2025-07-30T15:06:37,shuttle,1.0,Normal,86.6,0.0,796.7,916.3
shuttle_20250730_150638_812.wav,2025-07-30T15:06:38,shuttle,1.0,Normal,87.2,0.1,718.5,491.1,1069.3
shuttle_20250730_150639_825.wav,2025-07-30T15:06:39,shuttle,1.0,Normal,87.6,0.0,899.3,765.0,1194.0
shuttle_20250730_150640_817.wav,2025-07-30T15:06:40,shuttle,1.0,Normal,86.9,0.2,713.6,600.0,828.5
shuttle_20250730_150641_828.wav,2025-07-30T15:06:41,shuttle,1.0,Normal,86.4,0.2,898.0,786.2,1378.8
shuttle_20250730_150642_836.wav,2025-07-30T15:06:42,shuttle,1.0,Normal,86.7,0.1,719.0,471.0,578.2
shuttle_20250730_150643_843.wav,2025-07-30T15:06:43,shuttle,1.0,Normal,87.4,0.1,791.9,898.8
shuttle_20250730_150644_828.wav,2025-07-30T15:06:44,shuttle,1.0,Normal,86.7,0.2,716.1,445.6,575.6
